id,object,result_position,bookmarks_count,binded_media_url,binded_media_domain,binded_media_thumbnail_url,binded_media_title,binded_media_description,content,internal_unique_id,is_retweeted,is_quoted,likes,media_0_thumbnail,media_0_type,media_0_url,media_1_thumbnail,media_1_type,media_1_url,media_2_thumbnail,media_2_type,media_2_url,media_3_thumbnail,media_3_type,media_3_url,name,original_tweet_url,original_tweet_id,published_at,quote_count,retweet_count,reply_count,tweet_url,user_id,username,views_count,collected_at,input_url
45706,result,153,0,,,,,,Waren weer mooie &amp; gezellige ontmoetingen (als gastspreker regio #Drenthe #Groningen nav mijn #lezing over n nieuwe verklaring vd #bijnadoodervaring #BDE #bewustzijn via natuurwetten).  @omroepntr @Wetenschap  @NTRAcademie  @omroephuman  @CoenVerbraak @omroepvara  #Nieuws #UPDATE https://t.co/bIIh7MT6hH,1.78229977043588E+018,f,f,0,https://pbs.twimg.com/media/GLwAMBzWMAALEsf.jpg,photo,https://pbs.twimg.com/media/GLwAMBzWMAALEsf.jpg,https://pbs.twimg.com/media/GLwAMECXsAA8Vyx.jpg,photo,https://pbs.twimg.com/media/GLwAMECXsAA8Vyx.jpg,https://pbs.twimg.com/media/GLwAMgrXgAA8J7L.jpg,photo,https://pbs.twimg.com/media/GLwAMgrXgAA8J7L.jpg,https://pbs.twimg.com/media/GLwAMTqXcAEc__r.jpg,photo,https://pbs.twimg.com/media/GLwAMTqXcAEc__r.jpg,(NL) Researcher #NDE #Consciousness #Afterlife,,,2024-04-22 06:45:53+00,0,0,0,https://twitter.com/DrsMVenselaar/status/1782299770435879396,939989384,DrsMVenselaar,74,2024-04-30 09:10:30.87853+00,https://twitter.com/search?q=%23groningen&src=typed_query
45707,result,154,0,,,,,,Google will build third data center in Groningen #Ardenresourcing #Groningen #Google https://t.co/YBb70JmHk0 https://t.co/PZL7Q4lLfa,1.78413545936435E+018,f,f,1,https://pbs.twimg.com/media/GMKFvpSXYAAVr9I.jpg,photo,https://pbs.twimg.com/media/GMKFvpSXYAAVr9I.jpg,,,,,,,,,,ArdenResourcing,,,2024-04-27 08:20:15+00,0,0,0,https://twitter.com/ArdenResourcing/status/1784135459364352273,531403775,ArdenResourcing,34,2024-04-30 09:10:31.159677+00,https://twitter.com/search?q=%23groningen&src=typed_query
45708,result,156,0,,,,,,Bollie #Vermist sinds 21-04-2024 te #Groningen #Nederland   https://t.co/IzW7ijzgxZ https://t.co/3J7JaMxqmF,1.7834061168833E+018,f,f,0,https://pbs.twimg.com/media/GL_uaG0XcAAq4Nz.jpg,photo,https://pbs.twimg.com/media/GL_uaG0XcAAq4Nz.jpg,,,,,,,,,,waarisonzeangel?,,,2024-04-25 08:02:07+00,0,2,0,https://twitter.com/waarisonzeangel/status/1783406116883296368,867670808,waarisonzeangel,48,2024-04-30 09:10:36.257593+00,https://twitter.com/search?q=%23groningen&src=typed_query
45709,result,157,0,,,,,,Owl for sale send us your address for delivery and shipping #groningen #friesland #drente #overijssel #gelderland #flevoland #utrecht #zeeland #viral https://t.co/ZYb0h5oADx,1.78355608775023E+018,f,f,0,https://pbs.twimg.com/media/GMB2zx8WQAALF01.jpg,photo,https://pbs.twimg.com/media/GMB2zx8WQAALF01.jpg,,,,,,,,,,sa.ms1202,,,2024-04-25 17:58:02+00,0,0,0,https://twitter.com/Ms1202Sa72839/status/1783556087750234538,1.77381238944132E+018,Ms1202Sa72839,62,2024-04-30 09:10:36.512663+00,https://twitter.com/search?q=%23groningen&src=typed_query
45710,result,158,0,,,,,,#koningsdag #Qbuzz dubbeldekker in #Groningen met wat extras voor lijn 300 naar #Emmen. &gt; https://t.co/qYbNBwQQZM,1.78393472432434E+018,f,f,1,https://pbs.twimg.com/media/GMHPIZ6XMAAyy_X.jpg,photo,https://pbs.twimg.com/media/GMHPIZ6XMAAyy_X.jpg,,,,,,,,,,JW Slijm,,,2024-04-26 19:02:36+00,0,1,0,https://twitter.com/eurovermeer/status/1783934724324339827,192357257,eurovermeer,262,2024-04-30 09:10:36.778008+00,https://twitter.com/search?q=%23groningen&src=typed_query
45711,result,159,0,,,,,,#Groningen of ergens anders?,1.78465323162212E+018,f,t,7,,,,,,,,,,,,,Mobile Annie 💃🏼💔🪫,https://twitter.com/martinpostmus/status/Field,1.7846517615228E+018,2024-04-28 18:37:42+00,0,0,4,https://twitter.com/MobieleAnnie/status/1784653231622119873,1.48154070570516E+018,MobieleAnnie,445,2024-04-30 09:10:37.028881+00,https://twitter.com/search?q=%23groningen&src=typed_query
45712,result,160,0,,,,,,#treinleven Vandaag was de laatste werkdag van #Marga in #Groningen. Dat wordt minder koffie! &gt; https://t.co/fBDY4koNOn,1.78393434148934E+018,f,f,0,https://pbs.twimg.com/media/GMHOwSTXwAICRXR.jpg,photo,https://pbs.twimg.com/media/GMHOwSTXwAICRXR.jpg,,,,,,,,,,JW Slijm,,,2024-04-26 19:01:05+00,0,0,0,https://twitter.com/eurovermeer/status/1783934341489336427,192357257,eurovermeer,54,2024-04-30 09:10:37.270718+00,https://twitter.com/search?q=%23groningen&src=typed_query
45713,result,161,0,,,,,,Een oranje tompouce hoort erbij vandaag! #koningsdag #Groningen https://t.co/38Ty7nyiBZ,1.78414737031949E+018,f,f,3,https://pbs.twimg.com/media/GMKQke9WcAIhesh.jpg,photo,https://pbs.twimg.com/media/GMKQke9WcAIhesh.jpg,https://pbs.twimg.com/media/GMKQk0rX0AAL53q.jpg,photo,https://pbs.twimg.com/media/GMKQk0rX0AAL53q.jpg,,,,,,,marian hanemaaijer,,,2024-04-27 09:07:35+00,0,0,1,https://twitter.com/mhanemaaijer/status/1784147370319491208,116914552,mhanemaaijer,526,2024-04-30 09:10:37.518295+00,https://twitter.com/search?q=%23groningen&src=typed_query
45714,result,162,0,,,,,,#gaskraandicht #groningen maar deze blijven gewoon open; https://t.co/qKdlwTapAL,1.7831825237171E+018,f,f,0,,,,,,,,,,,,,Truus Huus,,,2024-04-24 17:13:38+00,0,0,0,https://twitter.com/Truus01661297/status/1783182523717095619,1.3777598279429E+018,Truus01661297,7,2024-04-30 09:10:43.114859+00,https://twitter.com/search?q=%23groningen&src=typed_query
45715,result,163,0,,,,,,"02:25u Opschaling in Groningen (Middel brand) Locatie: Damsport, Groningen Soort brand: woning VR: Groningen #P2000 #groningen https://t.co/TpQixDN0ja",1.78256651150629E+018,f,f,0,,,,,,,,,,,,,P2000 Opschalingen,,,2024-04-23 00:25:49+00,0,0,0,https://twitter.com/Opschalingenp2k/status/1782566511506292765,1.52774306950386E+018,Opschalingenp2k,120,2024-04-30 09:10:43.377048+00,https://twitter.com/search?q=%23groningen&src=typed_query
45716,result,165,0,,,,,,Work In Progress... #newwork #collage #collageart #collageartist #artist #modernart #modernartist #contemporaryart #popart #groningen #sceafa #gus #knot #gusknot #gustav #gustavknot #workinprogress #wip #newart #artgallery #museum #kunst #expo #artexpo #dowork #newcollection #art https://t.co/iSNcBPlUu5,1.7849978545635E+018,f,f,1,https://pbs.twimg.com/media/GMWWEIXWsAABd4k.jpg,photo,https://pbs.twimg.com/media/GMWWEIXWsAABd4k.jpg,https://pbs.twimg.com/media/GMWWEIXWAAAK1iD.jpg,photo,https://pbs.twimg.com/media/GMWWEIXWAAAK1iD.jpg,https://pbs.twimg.com/media/GMWWEIYXkAAtEtC.jpg,photo,https://pbs.twimg.com/media/GMWWEIYXkAAtEtC.jpg,https://pbs.twimg.com/media/GMWWEIZWUAAx_iy.jpg,photo,https://pbs.twimg.com/media/GMWWEIZWUAAx_iy.jpg,Sceafa,,,2024-04-29 17:27:06+00,0,1,0,https://twitter.com/sceafa_studios/status/1784997854563500323,2458250923,sceafa_studios,103,2024-04-30 09:10:43.953042+00,https://twitter.com/search?q=%23groningen&src=typed_query
45717,result,166,1,,,,,,Oprit Hereweg richting Julianaplein donderdagavond definitief dicht #AanpakRingZuid #OperatieRingZuid #Groningen #GroningenBereikbaar   https://t.co/TK4K8nBLHj,1.78273232349604E+018,f,f,5,,,,,,,,,,,,,Aanpak Ring Zuid,,,2024-04-23 11:24:42+00,1,7,0,https://twitter.com/aanpakringzuid/status/1782732323496043000,465423574,aanpakringzuid,1666,2024-04-30 09:10:44.209017+00,https://twitter.com/search?q=%23groningen&src=typed_query
45718,result,167,0,,,,,,Blokkenschema Bevrijdingsfestival #Groningen 🤗 https://t.co/O0kMYYBsBb,1.78460713817572E+018,f,f,0,https://pbs.twimg.com/media/GMQyvAtXYAMRqcU.jpg,photo,https://pbs.twimg.com/media/GMQyvAtXYAMRqcU.jpg,,,,,,,,,,Stadspark Groningen,,,2024-04-28 15:34:32+00,0,0,0,https://twitter.com/Stadspark050/status/1784607138175721644,1.30248627782521E+018,Stadspark050,149,2024-04-30 09:10:44.466605+00,https://twitter.com/search?q=%23groningen&src=typed_query
45719,result,168,0,,,,,,"2e Aardbeving in 24 uur, gister usquert 1.5 vannacht Kommerzijl met een kracht van 1.8 #aardbeving #gas #Groningen   https://t.co/KCJQO7jECa #rtvnoord",1.78518880825158E+018,f,f,1,,,,,,,,,,,,,🔥𝐎𝐯𝐞𝐫 𝐞𝐧 𝐕𝐨𝐨𝐫 𝐓𝐞𝐧 𝐁𝐨𝐞𝐫🔥,,,2024-04-30 06:05:53+00,0,1,0,https://twitter.com/ten_boer/status/1785188808251584795,827009922,ten_boer,71,2024-04-30 09:10:44.730219+00,https://twitter.com/search?q=%23groningen&src=typed_query
45720,result,170,0,,,,,,Check in #groningen on my way to @umcg @RotterdamTrans https://t.co/CIhJNWMdrT,1.78344033711492E+018,f,f,2,https://pbs.twimg.com/media/GMANh-oWYAAbgLe.jpg,photo,https://pbs.twimg.com/media/GMANh-oWYAAbgLe.jpg,,,,,,,,,,Carla Baan,,,2024-04-25 10:18:05+00,0,0,0,https://twitter.com/BaanCarla/status/1783440337114919351,475199087,BaanCarla,181,2024-04-30 09:10:50.357+00,https://twitter.com/search?q=%23groningen&src=typed_query
45721,result,171,0,,,,,,@gem_groningen Dus om ervoor te zorgen dat marktkooplui de tijd te geven ga je ze ontheffingen 'verkopen'.  Waardoor ze minder geld overhouden om uiteindelijk een peperdure elektrische wagen te kopen?  Make it make sense @gem_groningen   #Groningen,1.78318284156144E+018,f,f,22,,,,,,,,,,,,,Danilo Oetomo,,,2024-04-24 17:14:54+00,0,1,1,https://twitter.com/DaniloOetomo/status/1783182841561444830,1.53852784303824E+018,DaniloOetomo,372,2024-04-30 09:10:50.614485+00,https://twitter.com/search?q=%23groningen&src=typed_query
45722,result,172,4,,,,,,Investeren in je team? Bel ons voor een succesvolle invulling!,1.7268841509745E+018,f,f,44,,,,,,,,,,,,,PBN.NL,,,2023-11-21 08:44:00+00,0,2,2,https://twitter.com/pbnteam/status/1726884150974500923,487544976,pbnteam,198451,2024-04-30 09:10:50.854208+00,https://twitter.com/search?q=%23groningen&src=typed_query
