id,object,result_position,bookmarks_count,binded_media_url,binded_media_domain,binded_media_thumbnail_url,binded_media_title,binded_media_description,content,internal_unique_id,is_retweeted,is_quoted,likes,media_0_thumbnail,media_0_type,media_0_url,media_1_thumbnail,media_1_type,media_1_url,media_2_thumbnail,media_2_type,media_2_url,media_3_thumbnail,media_3_type,media_3_url,name,original_tweet_url,original_tweet_id,published_at,quote_count,retweet_count,reply_count,tweet_url,user_id,username,views_count,collected_at,input_url
45582,result,2,0,,,,,,"Opvallende move van deze ambulance, maar het was/is wel echt nodig. #groningen https://t.co/3nKUxGmZoD",1.78428000304102E+018,f,f,1,https://pbs.twimg.com/ext_tw_video_thumb/1784279946229121024/pu/img/Z0XoCQgsqvRFo5qc.jpg,video,https://video.twimg.com/ext_tw_video/1784279946229121024/pu/vid/avc1/480x270/EM183ewxAX-Kt1dR.mp4?tag=12,,,,,,,,,,Erik Hogeboom 🌳💡,,,2024-04-27 17:54:37+00,0,2,1,https://twitter.com/erikhogeboom/status/1784280003041018208,11338942,erikhogeboom,928,2024-05-01 09:37:24.776804+00,https://twitter.com/search?q=%23groningen&src=typed_query
45583,result,2,1,,,,,,"🤩 Geen spektakel, maar wel genieten bij Willem II-FC Groningen! Romano Postema en Erik Schouten met hun mooiste moment van de wedstrijd. 💪 #groningen #willemii https://t.co/vY0CEhebNM",1.78408198939961E+018,f,f,7,https://pbs.twimg.com/amplify_video_thumb/1784081880934998016/img/0TBLErjyrZpnAEx7.jpg,video,https://video.twimg.com/amplify_video/1784081880934998016/vid/avc1/320x568/6iWHJyHKVmw06gui.mp4?tag=14,,,,,,,,,,Voetbal International,,,2024-04-27 04:47:47+00,0,0,1,https://twitter.com/VI_nl/status/1784081989399609465,158732105,VI_nl,32214,2024-05-01 09:37:21.151234+00,https://twitter.com/search?q=(Groningen)%20(%23groningen)%20lang%3Anl%20until%3A2024-05-02%20since%3A2024-04-10%20-filter%3Areplies&src=typed_query
45584,result,7,0,,,,,,De hekken zijn weg! De bomen op de Grote Markt én de zonnewijzer laten zich weer zien in de nieuwe glorie #groningen #rtvnoord https://t.co/eVnR35HXm6,1.78388316326721E+018,f,f,4,https://pbs.twimg.com/ext_tw_video_thumb/1783883129234575360/pu/img/VuGqrt_X3syE46D4.jpg,video,https://video.twimg.com/ext_tw_video/1783883129234575360/pu/vid/avc1/480x270/wbwp80tSX_Fhvx39.mp4?tag=12,https://pbs.twimg.com/media/GMGgQS7WsAEm2cY.jpg,photo,https://pbs.twimg.com/media/GMGgQS7WsAEm2cY.jpg,https://pbs.twimg.com/media/GMGgQTDWoAAzJmU.jpg,photo,https://pbs.twimg.com/media/GMGgQTDWoAAzJmU.jpg,https://pbs.twimg.com/media/GMGgQTAXMAA7c5f.jpg,photo,https://pbs.twimg.com/media/GMGgQTAXMAA7c5f.jpg,Erik Hogeboom 🌳💡,,,2024-04-26 15:37:43+00,0,0,1,https://twitter.com/erikhogeboom/status/1783883163267211398,11338942,erikhogeboom,482,2024-05-01 09:37:22.511979+00,https://twitter.com/search?q=(Groningen)%20(%23groningen)%20lang%3Anl%20until%3A2024-05-02%20since%3A2024-04-10%20-filter%3Areplies&src=typed_query
45585,result,50,0,,,,,,Wat een weekend! 100% nagenieten  👑 #kingsnight #paradigm #paradigmgroningen #groningen #hardgroove https://t.co/8d7lhhvoAk,1.78484328973832E+018,f,f,0,https://pbs.twimg.com/ext_tw_video_thumb/1784843178052329473/pu/img/oXRpVeYsmFNLATNT.jpg,video,https://video.twimg.com/ext_tw_video/1784843178052329473/pu/vid/avc1/480x270/iVDnhwO4rI4ZsQlg.mp4?tag=12,,,,,,,,,,Dagmar,,,2024-04-29 07:12:55+00,0,0,0,https://twitter.com/DagmarSchrijft/status/1784843289738322248,155969336,DagmarSchrijft,55,2024-05-01 09:37:35.614685+00,https://twitter.com/search?q=%23groningen&src=typed_query
45586,result,27,0,,,,,,Inzet van het #arrestatieteam aan de Waterloolaan in #Groningen wegens een verwarde vrouw maandagmiddag. https://t.co/I5Qr6LqGj9,1.78493288771375E+018,f,f,7,https://pbs.twimg.com/media/GMVa-2KWAAAA_uT.jpg,photo,https://pbs.twimg.com/media/GMVa-2KWAAAA_uT.jpg,https://pbs.twimg.com/media/GMVa-2JWgAArynM.jpg,photo,https://pbs.twimg.com/media/GMVa-2JWgAArynM.jpg,https://pbs.twimg.com/media/GMVa-2EXgAAjDRL.jpg,photo,https://pbs.twimg.com/media/GMVa-2EXgAAjDRL.jpg,https://pbs.twimg.com/media/GMVa-2KXMAALWQt.jpg,photo,https://pbs.twimg.com/media/GMVa-2KXMAALWQt.jpg,Wesley,,,2024-04-29 13:08:57+00,0,2,1,https://twitter.com/wesley_grn/status/1784932887713751441,1.04105441519145E+018,wesley_grn,1014,2024-05-01 09:37:33.898209+00,https://twitter.com/search?q=(Groningen)%20(%23groningen)%20lang%3Anl%20until%3A2024-05-02%20since%3A2024-04-10%20-filter%3Areplies&src=typed_query
45587,result,23,0,,,,,,Op de westelijke ring de N370 bij #Groningen staat een #vrachtwagen met pech. De rechterrijstrook is dicht ❌ dit zorgt voor enige vertraging. De berger zal de combinatie afslepen. @RWSverkeersinfo https://t.co/MTz29fFFQi,1.78302433444696E+018,f,f,9,https://pbs.twimg.com/media/GL6TLHsW0AAPXq2.jpg,photo,https://pbs.twimg.com/media/GL6TLHsW0AAPXq2.jpg,https://pbs.twimg.com/media/GL6TLHsXIAAvXX0.jpg,photo,https://pbs.twimg.com/media/GL6TLHsXIAAvXX0.jpg,,,,,,,Weginspecteur Lisa,,,2024-04-24 06:45:02+00,0,2,2,https://twitter.com/WIS_Lisa/status/1783024334446960875,1.64361300812222E+018,WIS_Lisa,1717,2024-05-01 09:37:32.810632+00,https://twitter.com/search?q=(Groningen)%20(%23groningen)%20lang%3Anl%20until%3A2024-05-02%20since%3A2024-04-10%20-filter%3Areplies&src=typed_query
45588,result,25,0,,,,,,“Geweldige vleesorgie gehad bij de @DeBlauweTijger in Groningen. @TomZwitser en @HoeDiDoe bedankt voor de gezelligheid! Ik kijk uit naar de volgende vleesorgie.🥳 #deblauwetijger #Groningen #FVD #vlees https://t.co/2YvdX7bY05,1.78431969484695E+018,f,f,51,https://pbs.twimg.com/media/GMMtTJ5W0AAAgmk.jpg,photo,https://pbs.twimg.com/media/GMMtTJ5W0AAAgmk.jpg,,,,,,,,,,Harmen de Boer🏛️🇳🇱,,,2024-04-27 20:32:20+00,4,5,3,https://twitter.com/harmendboer/status/1784319694846951907,1.70229392904176E+018,harmendboer,8021,2024-05-01 09:37:33.368659+00,https://twitter.com/search?q=(Groningen)%20(%23groningen)%20lang%3Anl%20until%3A2024-05-02%20since%3A2024-04-10%20-filter%3Areplies&src=typed_query
45589,result,16,0,,,,,,Roekeloos rijgedrag #Groningen https://t.co/I3nNQi3k21,1.78410998068306E+018,f,f,0,https://pbs.twimg.com/ext_tw_video_thumb/1784109952279179264/pu/img/QkXyEXUIZ3VbdcQP.jpg,video,https://video.twimg.com/ext_tw_video/1784109952279179264/pu/vid/avc1/480x270/8mkAMgv5GYFHI2ej.mp4?tag=12,,,,,,,,,,Magnus,,,2024-04-27 06:39:01+00,0,0,0,https://twitter.com/marco_rechtse/status/1784109980683063700,1.76818322461682E+018,marco_rechtse,84,2024-05-01 09:37:25.028476+00,https://twitter.com/search?q=(Groningen)%20(%23groningen)%20lang%3Anl%20until%3A2024-05-02%20since%3A2024-04-10%20-filter%3Areplies&src=typed_query
45590,result,7,0,,,,,,Gisteren #Groningen https://t.co/ce9j0XUt9T,1.78282942027471E+018,f,f,3,https://pbs.twimg.com/media/GL3h6KvWMAEgiI4.jpg,photo,https://pbs.twimg.com/media/GL3h6KvWMAEgiI4.jpg,,,,,,,,,,GrRobbert🥫,,,2024-04-23 17:50:31+00,0,0,0,https://twitter.com/Gr_Robbert/status/1782829420274712601,1.70962956965157E+018,Gr_Robbert,82,2024-05-01 09:37:24.20381+00,https://twitter.com/search?q=%23groningen&src=typed_query
45591,result,1,0,,,,,,Afgelopen nacht werd er een IPhone gestolen in een kroeg in het centrum van #Groningen. Via findmyiphone gaf de telefoon een signaal af in een woning in Selwerd. We hebben daar een onderzoekje ingesteld en de telefoon opgespoord.  Een verdachte (19) zal binnenkort gehoord worden. https://t.co/Xh8z0U4Azt,1.78452007835816E+018,f,f,34,https://pbs.twimg.com/media/GMPjjT6XoAAVoZX.jpg,photo,https://pbs.twimg.com/media/GMPjjT6XoAAVoZX.jpg,,,,,,,,,,Operationeel Expert Siard Heidanus,,,2024-04-28 09:48:36+00,0,2,6,https://twitter.com/WA_Korrewegwijk/status/1784520078358155473,380925484,WA_Korrewegwijk,1964,2024-05-01 09:37:20.687396+00,https://twitter.com/search?q=(Groningen)%20(%23groningen)%20lang%3Anl%20until%3A2024-05-02%20since%3A2024-04-10%20-filter%3Areplies&src=typed_query
45592,result,10,0,,,,,,"PaGroningen🇳🇱 apo,batikai timbojambe mangoma.i'll be out at @HuizeMaas .if you listen to #Zimdancehall you dont wanna miss this one.#Amsterdam #netherlands #Groningen #Zimbabwe https://t.co/sjzbLQ8xFS",1.78286979349162E+018,f,f,0,https://pbs.twimg.com/ext_tw_video_thumb/1782869774898200576/pu/img/U3PeWs7ulI7fjvnZ.jpg,video,https://video.twimg.com/ext_tw_video/1782869774898200576/pu/vid/avc1/320x568/YKWfw_VTnsmleD7V.mp4?tag=12,,,,,,,,,,El Rey,,,2024-04-23 20:30:57+00,0,0,0,https://twitter.com/marlonizzle/status/1782869793491620050,46102640,marlonizzle,81,2024-05-01 09:16:16.769478+00,https://twitter.com/search?q=%23groningen&src=typed_query
45593,result,164,0,,,,,,"""Wherever you are You know that I adore you No matter how far Well, I can go before you And if ever you need someone Well, not that you need helping But if ever you want someone Know that I am willing""  ~Damien Rice  #Gallery365in2024SundayMusic  #Gallery365in2024  #Groningen https://t.co/eK3qaSgCMo",1.78459510512017E+018,f,f,23,https://pbs.twimg.com/media/GMQnAroXEAABNZa.jpg,photo,https://pbs.twimg.com/media/GMQnAroXEAABNZa.jpg,,,,,,,,,,Me in the Middle,,,2024-04-28 14:46:43+00,0,3,2,https://twitter.com/MeInTheMiddleX/status/1784595105120166112,1.72202487780729E+018,MeInTheMiddleX,400,2024-05-01 09:17:30.675398+00,https://twitter.com/search?q=groningen&src=typed_query
45594,result,92,0,,,,,,#Kingsland #Groningen https://t.co/x2h8lDSAht,1.78429422548126E+018,f,f,2,https://pbs.twimg.com/media/GMMWI7SXsAAhl32.jpg,photo,https://pbs.twimg.com/media/GMMWI7SXsAAhl32.jpg,,,,,,,,,,Fred (Фред) Dellebarre®,,,2024-04-27 18:51:08+00,0,0,1,https://twitter.com/Dellebarre/status/1784294225481257197,268428716,Dellebarre,349,2024-05-01 09:14:36.770723+00,https://twitter.com/search?q=%23groningen&src=typed_query
45595,result,18,0,,,,,,#Groningen #Netherlands 🇳🇱 https://t.co/Ael8BCIGWj,1.78428006426525E+018,f,f,0,https://pbs.twimg.com/media/GMMJKemWsAE1i-5.jpg,photo,https://pbs.twimg.com/media/GMMJKemWsAE1i-5.jpg,,,,,,,,,,⚽️∴⛧乇★✭✟🍁,,,2024-04-27 17:54:52+00,0,0,0,https://twitter.com/notisoccer/status/1784280064265253287,116084395,notisoccer,49,2024-05-01 09:13:54.043915+00,https://twitter.com/search?q=%23groningen&src=typed_query
45596,result,11,1,,,,,,Dit zegt ons gezonde verstand! 👇🏻🏛️  @fvdemocratie @DessingJohan #groningen,1.78350000160943E+018,f,t,73,,,,,,,,,,,,,Theo Heller,https://twitter.com/fvdemocratie/status/Field,1.78348749109108E+018,2024-04-25 14:15:10+00,1,25,3,https://twitter.com/TheoHeller_2022/status/1783500001609429229,1.49004290189582E+018,TheoHeller_2022,1195,2024-05-01 09:37:23.647424+00,https://twitter.com/search?q=(Groningen)%20(%23groningen)%20lang%3Anl%20until%3A2024-05-02%20since%3A2024-04-10%20-filter%3Areplies&src=typed_query
45597,result,8,0,,,,,,"Vandaag, 11 jaar geleden, werd Schokkend Groningen opgericht, aan de Torenstraat 5 te Uithuizermeeden Het ECHTE Gronings Verzet tegen de gaswinning uit het Groningen-Veld was geboren  Gaswinning #Groningen https://t.co/ReDq01XSK0",1.78447339395108E+018,f,f,3,https://pbs.twimg.com/media/GMO5Fq-XIAAPDgN.jpg,photo,https://pbs.twimg.com/media/GMO5Fq-XIAAPDgN.jpg,https://pbs.twimg.com/media/GMO5Fr0XQAAkg8F.jpg,photo,https://pbs.twimg.com/media/GMO5Fr0XQAAkg8F.jpg,https://pbs.twimg.com/media/GMO5FzaWgAAHnLj.jpg,photo,https://pbs.twimg.com/media/GMO5FzaWgAAHnLj.jpg,https://pbs.twimg.com/media/GMO5F5aXEAAhFnr.jpg,photo,https://pbs.twimg.com/media/GMO5F5aXEAAhFnr.jpg,John Martin Lanting 💪💪👊,,,2024-04-28 06:43:05+00,0,1,0,https://twitter.com/JohnLanting6/status/1784473393951076680,1510205268,JohnLanting6,103,2024-05-01 09:37:22.795908+00,https://twitter.com/search?q=(Groningen)%20(%23groningen)%20lang%3Anl%20until%3A2024-05-02%20since%3A2024-04-10%20-filter%3Areplies&src=typed_query
45599,result,66,0,,,,,,"""Ze weten de weg naar het Loket Leefbaarheid moeilijk te vinden. Daar gaan we wat aan doen."" @dvhn_nl Binnenkort starten we met laagdrempelige #spreekuren in de #bibliotheken van #Veendam en #Pekela. #loketleefbaarheid #groningen #groningers #leefbaarheid https://t.co/iXgaPYbKvq",1.78521458839859E+018,f,f,6,,,,,,,,,,,,,Groninger Dorpen,,,2024-04-30 07:48:20+00,0,2,0,https://twitter.com/groningerdorpen/status/1785214588398588287,211815811,groningerdorpen,297,2024-05-01 09:37:48.463726+00,https://twitter.com/search?q=%23groningen&src=typed_query
45600,result,59,0,,,,,,Best erg toch? Zovelen zijn door de MijnbouwEllende #Groningen ontvlucht Dat het zo ver moet komen. ...  Stel uit Appingedam hakt in herfst 2021 de knoop door na MijnbouwEllende: huis wordt camper.  https://t.co/VoEta0xKwu  Psychische Genocide  Groningse PTSS Psychotrauma En meer https://t.co/bjVBI4PdWW,1.78499675949357E+018,f,f,3,https://pbs.twimg.com/media/GMWVFsFXIAAr9Zu.jpg,photo,https://pbs.twimg.com/media/GMWVFsFXIAAr9Zu.jpg,,,,,,,,,,John Martin Lanting 💪💪👊,,,2024-04-29 17:22:45+00,0,2,2,https://twitter.com/JohnLanting6/status/1784996759493574715,1510205268,JohnLanting6,98,2024-05-01 09:37:48.7066+00,https://twitter.com/search?q=(Groningen)%20(%23groningen)%20lang%3Anl%20until%3A2024-05-02%20since%3A2024-04-10%20-filter%3Areplies&src=typed_query
45601,result,40,1,,,,,,Lifeliner 4 PH-DOC deze zondagmiddag in Groningen voor een inzet. #Lifeliner4 #Phdoc #Groningen https://t.co/7HiV4FjD2y,1.78460660081402E+018,f,f,2,https://pbs.twimg.com/media/GMQyKVJXoAAbSi-.jpg,photo,https://pbs.twimg.com/media/GMQyKVJXoAAbSi-.jpg,https://pbs.twimg.com/media/GMQyKVHXEAAyPWE.jpg,photo,https://pbs.twimg.com/media/GMQyKVHXEAAyPWE.jpg,https://pbs.twimg.com/media/GMQyKVJWgAASyDR.jpg,photo,https://pbs.twimg.com/media/GMQyKVJWgAASyDR.jpg,https://pbs.twimg.com/media/GMQyKVJW8AA_Dov.jpg,photo,https://pbs.twimg.com/media/GMQyKVJW8AA_Dov.jpg,Lifeliner4Media,,,2024-04-28 15:32:24+00,0,0,0,https://twitter.com/lifeliner4media/status/1784606600814022879,1.6973084616614E+018,lifeliner4media,344,2024-05-01 09:14:06.393566+00,https://twitter.com/search?q=%23groningen&src=typed_query
45602,result,82,0,,,,,,Verliefd koppeltje op de #Winschoterdiep in #Groningen. Dat wordt nageslacht! &gt; https://t.co/r0WlrianBO,1.78489714844784E+018,f,f,0,https://pbs.twimg.com/media/GMU6emvXYAA_eDf.jpg,photo,https://pbs.twimg.com/media/GMU6emvXYAA_eDf.jpg,,,,,,,,,,JW Slijm,,,2024-04-29 10:46:56+00,0,0,0,https://twitter.com/eurovermeer/status/1784897148447838377,192357257,eurovermeer,28,2024-05-01 09:38:04.371119+00,https://twitter.com/search?q=(Groningen)%20(%23groningen)%20lang%3Anl%20until%3A2024-05-02%20since%3A2024-04-10%20-filter%3Areplies&src=typed_query
45603,result,51,0,,,,,,"@_Edgar_NL Geen idee waar het over gaat maar qua #Groningen heb je helemaal gelijk. Sterker, ik vind ‘t een understatement. #firstdates https://t.co/qoXu0iV5M2",1.78500368618114E+018,f,f,2,https://pbs.twimg.com/tweet_video_thumb/GMWbY3rWAAAb7Aj.jpg,animated_gif,,,,,,,,,,,Henk 🅱️randsma,,,2024-04-29 17:50:17+00,0,0,0,https://twitter.com/HenkBrandsma1/status/1785003686181138553,546312343,HenkBrandsma1,179,2024-05-01 09:14:16.036759+00,https://twitter.com/search?q=%23groningen&src=typed_query
45604,result,98,0,,,,,,"Goodmorning, have a great day and new week 😘 #Groningen https://t.co/YpeBWndnZJ",1.78483144884485E+018,f,f,16,https://pbs.twimg.com/ext_tw_video_thumb/1784831432457658368/pu/img/i6pH7AK9B4oF002d.jpg,video,https://video.twimg.com/ext_tw_video/1784831432457658368/pu/vid/avc1/320x568/llROeltcWoOeyKb6.mp4?tag=12,,,,,,,,,,Rita de Korte,,,2024-04-29 06:25:52+00,0,0,4,https://twitter.com/korte_rita/status/1784831448844849372,1.41503756229772E+018,korte_rita,93,2024-05-01 09:16:53.659853+00,https://twitter.com/search?q=groningen&src=typed_query
45605,result,42,0,,,,,,Ik snap die #fophef over #groningen en #beton niet zo. Er wordt altijd gedaan alsof er maar 1 put is maar het zijn er meer dan 20! Welke gaat dan dicht? En dan: volgend jaar boren we een nieuwe pijp 100 meter verderop. Tadaaaaa 🥳 Hoezo definitief afsluiten 🤷‍♂️ Wat een kolder. https://t.co/AIkexoZSQY,1.78382846436746E+018,f,f,1,https://pbs.twimg.com/media/GMFuXkeWgAA5ljC.jpg,photo,https://pbs.twimg.com/media/GMFuXkeWgAA5ljC.jpg,https://pbs.twimg.com/media/GMFuafqWsAAjikc.png,photo,https://pbs.twimg.com/media/GMFuafqWsAAjikc.png,,,,,,,𝓚𝓮𝓮𝓼 - #300,,,2024-04-26 12:00:22+00,0,0,0,https://twitter.com/__K_C_B__/status/1783828464367456764,2438341867,__K_C_B__,52,2024-05-01 09:37:38.147435+00,https://twitter.com/search?q=(Groningen)%20(%23groningen)%20lang%3Anl%20until%3A2024-05-02%20since%3A2024-04-10%20-filter%3Areplies&src=typed_query
45606,result,32,0,,,,,,Met een blij gemoed 36.000 uur reizen met het OV naar #Groningen voor een controle afspraak van 10 minuten. #zinin https://t.co/ujZ8edmIlO,1.7837983816194E+018,f,f,14,https://pbs.twimg.com/media/GMFTKZ4XMAALm6L.jpg,photo,https://pbs.twimg.com/media/GMFTKZ4XMAALm6L.jpg,,,,,,,,,,Frank Berkemeier,,,2024-04-26 10:00:50+00,0,1,5,https://twitter.com/FB620210152/status/1783798381619397018,1.48201251607096E+018,FB620210152,594,2024-05-01 09:37:36.823074+00,https://twitter.com/search?q=%23groningen&src=typed_query
45607,result,31,0,,,,,,"#Europas #größtes #Gasfeld in #Groningen, #Niederlande, #SCHLIESST #aufgrund von #Erdbebenängsten (oder so sagen sie)! https://t.co/bmHBELrQy4 https://t.co/q4TqLpcw1j",1.78448872851948E+018,f,f,0,https://pbs.twimg.com/media/GMPHCbfXMAAWtkj.jpg,photo,https://pbs.twimg.com/media/GMPHCbfXMAAWtkj.jpg,,,,,,,,,,FreiePresse,,,2024-04-28 07:44:01+00,0,1,0,https://twitter.com/PRESSECOP/status/1784488728519475443,1.69539359198242E+018,PRESSECOP,50,2024-05-01 09:14:03.61289+00,https://twitter.com/search?q=%23groningen&src=typed_query
