id,object,result_position,bookmarks_count,binded_media_url,binded_media_domain,binded_media_thumbnail_url,binded_media_title,binded_media_description,content,internal_unique_id,is_retweeted,is_quoted,likes,media_0_thumbnail,media_0_type,media_0_url,media_1_thumbnail,media_1_type,media_1_url,media_2_thumbnail,media_2_type,media_2_url,media_3_thumbnail,media_3_type,media_3_url,name,original_tweet_url,original_tweet_id,published_at,quote_count,retweet_count,reply_count,tweet_url,user_id,username,views_count,collected_at,input_url
"29640","result","11","0",,,,,,"Het is toch werkelijk onbegrijpelijk dat Henk #Kamp nog steeds een platform wordt geboden. En dat op een dag dat in #Groningen de officiële sluiting van de #gaskraan is bekrachtigd, waar juist Kamp een zeer discutabele rol heeft gespeeld. #Op1 #gasberaad #vijlbrief","1781423047532044446","f","f","17",,,,,,,,,,,,,"Jan Visscher",,,"2024-04-19 20:42:06+00","0","3","0","https://twitter.com/sysdata/status/1781423047532044446","26877119","sysdata","1109","2024-04-21 17:39:20.602501+00","https://twitter.com/search?q=%23Groningen&src=typed_query"
"29641","result","12","0",,,,,,"Op dag dat gaskraan #Groningen dichtgaat hijst @op1npo een van degenen die meeste schade aanrichtte op het schild. (Ook in #fraudeschandaal was #Kamp hoofdrolspeler.) Die man zou niet eens in de buurt mogen komen van politiek verslaggever met zo'n achternaam als @TvanGroningen.","1781374025546997932","f","t","119",,,,,,,,,,,,,"Jonathan Huseman","https://twitter.com/op1npo/status/Field","1781327073409167664","2024-04-19 17:27:18+00","3","32","6","https://twitter.com/JonHuus/status/1781374025546997932","127994043","JonHuus","5657","2024-04-21 17:39:20.873073+00","https://twitter.com/search?q=%23Groningen&src=typed_query"
"29642","result","13","0",,,,,,"Dat de gaskraan nu dicht gaat hebben we te danken aan de tomeloze inzet van vele doodnormale onzichtbare mensen. Ik zie veel borstgeklop, terwijl niets was bereikt zonder deze onzichtbaren. Daarom bij deze lieve mensen: dit hebben jullie samen bereikt! #groningen #peoplepower","1780869934429417546","f","f","60",,,,,,,,,,,,,"Liz Main",,,"2024-04-18 08:04:13+00","0","15","10","https://twitter.com/_LizMain/status/1780869934429417546","270081371","_LizMain","1269","2024-04-21 17:39:21.126316+00","https://twitter.com/search?q=%23Groningen&src=typed_query"
"29643","result","14","0",,,,,,"A photo a day, keeps my freedom close: 21-04-2024. #Yesterday  #photography #photo #foto #fotografie #photojournalism #verhalen #story #stories #personal #persoonlijk #passie #passion #architecture #moma #Aduard #Westerkwartier #Groningen https://t.co/gN1q1LO2jp","1781978689372049827","f","f","5","https://pbs.twimg.com/media/GLrcK5BWUAAJBIz.jpg","photo","https://pbs.twimg.com/media/GLrcK5BWUAAJBIz.jpg","https://pbs.twimg.com/media/GLrcK5HWAAAQnTL.jpg","photo","https://pbs.twimg.com/media/GLrcK5HWAAAQnTL.jpg","https://pbs.twimg.com/media/GLrcK5EXcAAKD4K.jpg","photo","https://pbs.twimg.com/media/GLrcK5EXcAAKD4K.jpg","https://pbs.twimg.com/media/GLrcK5BW0AAD5bG.jpg","photo","https://pbs.twimg.com/media/GLrcK5BW0AAD5bG.jpg","Hans Peter Rol photography",,,"2024-04-21 09:30:01+00","0","0","0","https://twitter.com/HansPeterRol/status/1781978689372049827","1223921102281478145","HansPeterRol","58","2024-04-21 17:39:21.461088+00","https://twitter.com/search?q=%23Groningen&src=typed_query"
"29644","result","15","0",,,,,,"Groningen, studentenstad. Overgenomen door links geïndoctrineerde studenten die de politiek in zijn gegaan. Eigen Groninger inwoners hebben bijna niets meer te zeggen. En net als bv #Amsterdam wordt #Groningen door linkse activisten compleet verkracht.  De mooie stad is niet meer","1781240245289119955","f","t","19",,,,,,,,,,,,,"Boxerrrr","https://twitter.com/PVVKesteren/status/Field","1780881169032024490","2024-04-19 08:35:42+00","0","8","3","https://twitter.com/AG28071973/status/1781240245289119955","742058279388491780","AG28071973","526","2024-04-21 17:39:21.759269+00","https://twitter.com/search?q=%23Groningen&src=typed_query"
"29645","result","16","0",,,,,,"En ook een filmpje van de blokkade van de rotonde vlakbij #Groningen @AirportEelde   Vakantie in eigen land, vliegtuig aan de kant‼️  Geen €46 miljoen 💰 in een verlieslijdend vliegveld 💸 https://t.co/xgcwh8TOI8","1781650137913123178","f","t","10","https://pbs.twimg.com/ext_tw_video_thumb/1781650107089223682/pu/img/xV_89NkB9--wg1RS.jpg","video","https://video.twimg.com/ext_tw_video/1781650107089223682/pu/vid/avc1/480x270/rWwI8CihZmVWptoo.mp4?tag=12",,,,,,,,,,"XR Drenthe","https://twitter.com/XRDrenthe/status/Field","1781644428479729764","2024-04-20 11:44:28+00","1","3","4","https://twitter.com/XRDrenthe/status/1781650137913123178","1510524762333847554","XRDrenthe","4159","2024-04-21 17:39:22.051679+00","https://twitter.com/search?q=%23Groningen&src=typed_query"
"29646","result","17","4",,,,,,"Vandaag de vlag uit, morgen actie #Groningen  Succes kent vele vaders. Maar dit succes is van Groningers zelf  Jarenlange strijd tegen de staat Leugens Vernielzucht Minachting  Deze is van ons  Nu door! Nog 12-13.000 huizen onveilig Voor elke € schade 78 cent bureaucratie https://t.co/q7TvdH1ekS","1781252574164730016","f","f","349","https://pbs.twimg.com/media/GLhHxQJW4AAYWqs.jpg","photo","https://pbs.twimg.com/media/GLhHxQJW4AAYWqs.jpg",,,,,,,,,,"Sandra Beckerman",,,"2024-04-19 09:24:42+00","3","83","42","https://twitter.com/SandraBeckerman/status/1781252574164730016","2546001121","SandraBeckerman","9955","2024-04-21 17:39:22.321135+00","https://twitter.com/search?q=%23Groningen&src=typed_query"
"29647","result","18","0",,,,,,"Morgen houden #ExtinctionRebellion #Groningen en Drenthe v.a. 12.15 een grote demonstratie op Groningen @AirportEelde met als thema ""Vakantie in eigen land, vliegtuig aan de kant"".  Airport Eelde moet dicht‼️ De CO2 uitstoot neem overal af in Nederland behalve in de luchtvaart ⚠️ https://t.co/sfk5u2B9uq","1781264280001597649","f","f","13","https://pbs.twimg.com/media/GLhSazAWIAAXTeu.jpg","photo","https://pbs.twimg.com/media/GLhSazAWIAAXTeu.jpg",,,,,,,,,,"XR Drenthe",,,"2024-04-19 10:11:13+00","0","11","6","https://twitter.com/XRDrenthe/status/1781264280001597649","1510524762333847554","XRDrenthe","753","2024-04-21 17:39:22.581036+00","https://twitter.com/search?q=%23Groningen&src=typed_query"
"29648","result","19","0",,,,,,"1] Op 5 mei zal er een documentaire op @OmroepMAX te zien zijn over amateurfilmers in oorlogstijd. Dit zijn de bekende beelden van de filmer J.W. van Dam uit #Groningen. Hij maakte spectaculaire beelden van de Watertoren na een Canadese beschieting. Maar wat gebeurde er precies? https://t.co/F1OpxRCoBd","1781405190937264256","f","f","16","https://pbs.twimg.com/ext_tw_video_thumb/1781405029129183232/pu/img/XntfBGUdwkPQfQ-C.jpg","video","https://video.twimg.com/ext_tw_video/1781405029129183232/pu/vid/avc1/354x270/7vLxrGt_49LfHCNz.mp4?tag=12",,,,,,,,,,"Joël Stoppels",,,"2024-04-19 19:31:09+00","0","1","2","https://twitter.com/battlefieldgron/status/1781405190937264256","821187775","battlefieldgron","1031","2024-04-21 17:39:22.882719+00","https://twitter.com/search?q=%23Groningen&src=typed_query"
"29649","result","20","0",,,,,,"@WybrenvanHaga Hoe kan een demissionair kabinet zo'n extreem belangrijke beslissing nemen. #Wilders schiet op man en draai dit omiddellijk terug ! #Groningen #gas #500meterbeton","1781597070425567709","f","f","59",,,,,,,,,,,,,"Leonardus 🏛",,,"2024-04-20 08:13:36+00","2","7","5","https://twitter.com/Leonard95061749/status/1781597070425567709","1736065592702951424","Leonard95061749","1443","2024-04-21 17:39:29.657203+00","https://twitter.com/search?q=%23Groningen&src=typed_query"
"29650","result","21","1",,,,,,"Ook Veendam vangt nu gelukzoekers op. MENSEN...... HOUD JE DOCHTERS BINNEN! #Asielzoekers #Goedemorgen #Iran #Israel #Oekraïne #gaza #moslims #cryptocrash #groningen https://t.co/YYBRQvfLtq","1779731430450331677","f","f","24","https://pbs.twimg.com/media/GLLgTeBWMAAWDAp.jpg","photo","https://pbs.twimg.com/media/GLLgTeBWMAAWDAp.jpg",,,,,,,,,,"Tegen instroom 🇳🇱",,,"2024-04-15 04:40:13+00","0","7","6","https://twitter.com/Veendam2017/status/1779731430450331677","868186414869073921","Veendam2017","2045","2024-04-21 17:39:29.964562+00","https://twitter.com/search?q=%23Groningen&src=typed_query"
"29651","result","22","0",,,,,,"""Voor 15.500 adressen is het versterkingstraject nog niet rond."" 👇 #Groningen #bevingsgebieden","1781594049662579013","f","t","4",,,,,,,,,,,,,"Harma de Wilde","https://twitter.com/dvhn_nl/status/Field","1781273179379658764","2024-04-20 08:01:36+00","0","2","0","https://twitter.com/HarmaWilde/status/1781594049662579013","1065174480908165121","HarmaWilde","127","2024-04-21 17:39:30.280972+00","https://twitter.com/search?q=%23Groningen&src=typed_query"
"29652","result","23","0",,,,,,"Wat de Partij voor de Dieren betreft sluit het Groninger gasveld zo snel mogelijk.   De veiligheid, gezondheid en welzijn van omwonenden zijn belangrijker dan de winst van grote gasgiganten!  #PartijvoordeDieren #EersteKamer #Groningenveld #Groningen #Gaswinning https://t.co/aiStcKQq0w","1780227867957137418","f","f","18","https://pbs.twimg.com/ext_tw_video_thumb/1780226165459845120/pu/img/2pSCdkqfYkipWbwe.jpg","video","https://video.twimg.com/ext_tw_video/1780226165459845120/pu/vid/avc1/480x270/fM93D_gAfV5xiEFx.mp4?tag=12",,,,,,,,,,"PvdD Eerste Kamer",,,"2024-04-16 13:32:53+00","1","8","0","https://twitter.com/PvdD_EK/status/1780227867957137418","1622907162463768578","PvdD_EK","585","2024-04-21 17:39:30.542668+00","https://twitter.com/search?q=%23Groningen&src=typed_query"
"29653","result","24","0",,,,,,"Naast een demonstratie bij het vliegveld zelf, is ook de rotonde vlak bij #Groningen @AirportEelde geblokkeerd ⚠️  Een vliegveld dat ieder jaar verlies lijdt van €5 miljoen, maar de komende 10 jaar desondanks €46 miljoen cadeau krijgt van de @ProvDrenthe en @provgroningen 💰 💸 https://t.co/ec9O5DdDvG","1781644428479729764","f","t","24","https://pbs.twimg.com/media/GLmsJplWAAADTzX.jpg","photo","https://pbs.twimg.com/media/GLmsJplWAAADTzX.jpg","https://pbs.twimg.com/media/GLmsJqMWcAEQyZj.jpg","photo","https://pbs.twimg.com/media/GLmsJqMWcAEQyZj.jpg","https://pbs.twimg.com/media/GLmsJvaWYAAKFdA.jpg","photo","https://pbs.twimg.com/media/GLmsJvaWYAAKFdA.jpg","https://pbs.twimg.com/media/GLmsJ32WIAAzNck.jpg","photo","https://pbs.twimg.com/media/GLmsJ32WIAAzNck.jpg","XR Drenthe","https://twitter.com/XRDrenthe/status/Field","1781639381188579481","2024-04-20 11:21:47+00","2","15","10","https://twitter.com/XRDrenthe/status/1781644428479729764","1510524762333847554","XRDrenthe","4846","2024-04-21 17:39:30.828147+00","https://twitter.com/search?q=%23Groningen&src=typed_query"
"29654","result","25","1",,,,,,"Vond ik terug in het archief onder: 07-02-2014 Ik stuurde toenmalig minister Henk Kamp een kaartje, naar 1 van zijn geheime adressen. Nou, daar zit ook een verhaal achter 😅😅😅  #Groningen #Gaswinning @MinisterieEZK https://t.co/IGuoDL50SF","1780270094863446411","f","f","3","https://pbs.twimg.com/media/GLTJ93hWMAMOBFg.jpg","photo","https://pbs.twimg.com/media/GLTJ93hWMAMOBFg.jpg","https://pbs.twimg.com/media/GLTJ93fXQAAAG5e.jpg","photo","https://pbs.twimg.com/media/GLTJ93fXQAAAG5e.jpg",,,,,,,"John Martin Lanting 💪💪👊",,,"2024-04-16 16:20:41+00","0","1","0","https://twitter.com/JohnLanting6/status/1780270094863446411","1510205268","JohnLanting6","818","2024-04-21 17:39:31.097105+00","https://twitter.com/search?q=%23Groningen&src=typed_query"
"29655","result","26","1",,,,,,"The exploitation of one of Europe's major natural gas deposits in #Groningen, NL🇳🇱 got halted today because it was causing earthquakes. So far so good, were it not for the fact that they covered it up with 500 m of concrete so even in emergencies we can't touch it anymore... https://t.co/2PkaZKr46j","1781362249229107421","f","f","20","https://pbs.twimg.com/media/GLirMSNXIAM0ZDD.png","photo","https://pbs.twimg.com/media/GLirMSNXIAM0ZDD.png",,,,,,,,,,"PanEuropeanMovement",,,"2024-04-19 16:40:30+00","1","1","3","https://twitter.com/EuropeanPan/status/1781362249229107421","793616873476747264","EuropeanPan","3703","2024-04-21 17:39:31.380752+00","https://twitter.com/search?q=%23Groningen&src=typed_query"
"29656","result","27","1",,,,,,"#Groningen heeft 60 jaar warmte geven aan NL. In 2012 kwamen we echt in de problemen. Je verwacht wat warmte terug. Nooit echt gekomen. Nu de #gaskraan dicht is, krijgen we de kou van voren  Weet waar we allemaal tegen aan zijn gelopen bij @Shell @ExxonMobil_NL  en de overheid https://t.co/UjQ2FQbKvV","1781760249151606950","f","f","30","https://pbs.twimg.com/ext_tw_video_thumb/1781760218436677632/pu/img/tWwkqsbU-nnYf2jP.jpg","video","https://video.twimg.com/ext_tw_video/1781760218436677632/pu/vid/avc1/488x270/qRGnpcC-XEEHynrD.mp4?tag=12",,,,,,,,,,"Peter Goossen",,,"2024-04-20 19:02:01+00","0","5","5","https://twitter.com/goossen71/status/1781760249151606950","923532012","goossen71","2264","2024-04-21 17:39:31.661353+00","https://twitter.com/search?q=%23Groningen&src=typed_query"
"29657","result","28","0",,,,,,"Hoezo heeft #Groningen meer breuklijnen dan Limburg?  We kennen toch alleen natuurlijke aardbevingen in Limburg? Of zou het ook mogelijk plaatsvinden in Groningen? #Geologie https://t.co/g6sgjmcS5q","1781426957781004734","f","f","19","https://pbs.twimg.com/media/GLjmX1rXYAAR7M7.jpg","photo","https://pbs.twimg.com/media/GLjmX1rXYAAR7M7.jpg","https://pbs.twimg.com/media/GLjmX2QXEAAGdi7.jpg","photo","https://pbs.twimg.com/media/GLjmX2QXEAAGdi7.jpg","https://pbs.twimg.com/media/GLjmX4GW0AAIGsZ.jpg","photo","https://pbs.twimg.com/media/GLjmX4GW0AAIGsZ.jpg",,,,"Michael van den Burg",,,"2024-04-19 20:57:38+00","2","2","8","https://twitter.com/MichaelvdBurg2/status/1781426957781004734","1496455847085498371","MichaelvdBurg2","1187","2024-04-21 17:39:31.948412+00","https://twitter.com/search?q=%23Groningen&src=typed_query"
"29658","result","29","0",,,,,,"Sterk betoog van #50PLUS senator @MvRooijen in het debat over de beëindiging van #gaswinning #Groningen.  In deze tijden vol geopolitieke spanningen en #energietransitie is het volgens hem raadzaam de gaswinning dusdanig te stoppen zodat in noodsituaties er toch toegang toe is.","1780259654959825054","f","t","17",,,,,,,,,,,,,"André van Wanrooij","https://twitter.com/MvRooijen/status/Field","1780211386968052120","2024-04-16 15:39:12+00","1","8","0","https://twitter.com/andrevanwanrooy/status/1780259654959825054","196472768","andrevanwanrooy","1801","2024-04-21 17:39:32.21649+00","https://twitter.com/search?q=%23Groningen&src=typed_query"
"29659","result","30","1",,,,,,"net op de post gedaan van uit #Groningen want wij weten hoe het is om uit je huis getreiterd te worden! #Groningen #Gaswet  #Wilders","1781336825589649455","f","t","3",,,,,,,,,,,,,"🖖Marian🖖🏴‍☠️🎗","https://twitter.com/wasserkord50759/status/Field","1781318135351595418","2024-04-19 14:59:29+00","0","2","2","https://twitter.com/mippie35/status/1781336825589649455","27114289","mippie35","129","2024-04-21 17:39:32.488671+00","https://twitter.com/search?q=%23Groningen&src=typed_query"
"29660","result","31","0",,,,,,"Op wat een feestelijke, historische dag had moeten zijn, voel ik me als mijn vlag: verfrommelt. Alle onzekerheid op het laatst had niet gehoeven. #gaskraan #Groningen https://t.co/IqP8Ht9q5y","1781243301019951260","f","f","15","https://pbs.twimg.com/media/GLg_V3vWcAAzczp.jpg","photo","https://pbs.twimg.com/media/GLg_V3vWcAAzczp.jpg",,,,,,,,,,"Ingrid Verbeek",,,"2024-04-19 08:47:51+00","0","1","5","https://twitter.com/bewogenburger/status/1781243301019951260","2978036931","bewogenburger","394","2024-04-21 17:39:32.75124+00","https://twitter.com/search?q=%23Groningen&src=typed_query"
"29661","result","32","0",,,,,,"#Binnenhof #Groningen #gaswinning https://t.co/cEX7h3TtH3","1781579985540555056","f","f","27","https://pbs.twimg.com/media/GLlxjUeXsAAQDPe.jpg","photo","https://pbs.twimg.com/media/GLlxjUeXsAAQDPe.jpg",,,,,,,,,,"Uit de Kom",,,"2024-04-20 07:05:43+00","0","5","1","https://twitter.com/UitDeKom/status/1781579985540555056","732151648026529792","UitDeKom","2646","2024-04-21 17:39:33.016528+00","https://twitter.com/search?q=%23Groningen&src=typed_query"
"29662","result","33","0",,,,,,"Precies wat ik ook al zei. Alleen denk ik dat het Groningse gas eerder nodig zal zijn dan pas over 10 jaar. Dichtstorten en ontmantelen kan dan ook alleen uit het zieke brein van een linksfacistische dram D'66er komen #Groningen #Gasputten #D66 https://t.co/Cjnb4PrArr","1780286387222159472","f","f","15","https://pbs.twimg.com/media/GLTY-0gWwAAgJ0o.jpg","photo","https://pbs.twimg.com/media/GLTY-0gWwAAgJ0o.jpg",,,,,,,,,,"The Dutch Connection 🇹🇭🇷🇺🇮🇱",,,"2024-04-16 17:25:25+00","1","6","7","https://twitter.com/TheDutchConnec2/status/1780286387222159472","1539524721548591105","TheDutchConnec2","526","2024-04-21 17:39:33.29211+00","https://twitter.com/search?q=%23Groningen&src=typed_query"
"29663","result","34","0",,,,,,"Er komt een moment waarop de politiek zal zeggen: ‘Met de kennis van nu was dit een heel onverstandig besluit’. Onvoorstelbaar dat men de energiezekerheid van ons land zo op het spel zet. Wat een faalhazen daar onder de Haagse stolp.  #gas #Groningen","1780600448812294505","f","t","45",,,,,,,,,,,,,"Toon Sesink","https://twitter.com/telegraaf/status/Field","1780594605354017068","2024-04-17 14:13:23+00","1","22","8","https://twitter.com/Toon_Sesink/status/1780600448812294505","105862892","Toon_Sesink","950","2024-04-21 17:39:33.569538+00","https://twitter.com/search?q=%23Groningen&src=typed_query"
"29664","result","35","0",,,,,,"Can’t believe my daughter is 20 today! Happy to be in her university city of #Groningen celebrating 20 years of Kate with my sister ❤️ https://t.co/ywfbH9bQd7","1779919749339562056","f","f","91","https://pbs.twimg.com/media/GLOLk1wWEAANPtK.jpg","photo","https://pbs.twimg.com/media/GLOLk1wWEAANPtK.jpg",,,,,,,,,,"Dr Deirdre Giblin",,,"2024-04-15 17:08:32+00","1","0","12","https://twitter.com/DeirdreGiblin1/status/1779919749339562056","3422958593","DeirdreGiblin1","4645","2024-04-21 17:39:33.86512+00","https://twitter.com/search?q=%23Groningen&src=typed_query"
"29665","result","36","0",,,,,,"Slow Sunday morning in #Groningen ☀️ https://t.co/E6MyWdoOpv","1779430494335115754","f","f","43","https://pbs.twimg.com/media/GLHOmisXcAAJVVu.jpg","photo","https://pbs.twimg.com/media/GLHOmisXcAAJVVu.jpg",,,,,,,,,,"Dr Deirdre Giblin",,,"2024-04-14 08:44:24+00","0","0","2","https://twitter.com/DeirdreGiblin1/status/1779430494335115754","3422958593","DeirdreGiblin1","794","2024-04-21 17:39:34.19129+00","https://twitter.com/search?q=%23Groningen&src=typed_query"
"29666","result","37","0",,,,,,"Fab day in #Groningen with my daughter, sister, cousin &amp; his son. 1st &amp; 2nd cousins having the chats &amp; craic. Lots of family stories being told &amp; new memories created ❤️ https://t.co/zO6S4mmd5r","1779566856279367952","f","f","51","https://pbs.twimg.com/media/GLJKn05XcAECmk6.jpg","photo","https://pbs.twimg.com/media/GLJKn05XcAECmk6.jpg",,,,,,,,,,"Dr Deirdre Giblin",,,"2024-04-14 17:46:15+00","0","0","3","https://twitter.com/DeirdreGiblin1/status/1779566856279367952","3422958593","DeirdreGiblin1","1296","2024-04-21 17:39:34.467806+00","https://twitter.com/search?q=%23Groningen&src=typed_query"
"29667","result","38","0",,,,,,"De #gaskraan in #Groningen is nu definitief dicht. Terecht. Maar om nou alle putten met cement /beton dicht te storten ... dat vind ik niet echt verstandig als je niet weet wat de toekomst brengen zal.","1781378074204107162","f","f","11",,,,,,,,,,,,,"Ernst Leeftink",,,"2024-04-19 17:43:23+00","0","0","6","https://twitter.com/ds_Ernst/status/1781378074204107162","279531465","ds_Ernst","849","2024-04-21 17:39:34.781085+00","https://twitter.com/search?q=%23Groningen&src=typed_query"
"29668","result","39","0",,,,,,"Helemaal mee eens, #Groningen sluiten is een historische blunder.👇","1780616267235205361","f","t","13",,,,,,,,,,,,,"AgriTractor","https://twitter.com/Rob_Roos/status/Field","1780481416217669695","2024-04-17 15:16:15+00","0","2","1","https://twitter.com/agri_tractor/status/1780616267235205361","1264523664713711616","agri_tractor","300","2024-04-21 17:39:35.059668+00","https://twitter.com/search?q=%23Groningen&src=typed_query"
